Country,Year,Status,Continent,Life expectancy ,Adult Mortality,infant deaths,Alcohol,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Diphtheria , HIV/AIDS,GDP,Population
Peru,2012,Developing,South America,74.9,129,9,5.14,95,0,53.6,11,94,95,0.1,6387.785281,3158966
Peru,2011,Developing,South America,74.5,133,9,4.83,91,0,52.9,12,91,91,0.2,5771.565878,29759989
Peru,2010,Developing,South America,73.7,14,10,4.72,93,0,52.2,12,92,93,0.2,522.493191,29373646
Peru,2009,Developing,South America,73.8,14,10,4.69,93,0,51.5,13,92,93,0.3,4166.93387,29157
Peru,2008,Developing,South America,73.9,138,11,4.85,93,1,5.8,14,93,93,0.3,428.87811,2864198
Peru,2007,Developing,South America,74,133,11,4.29,93,0,5.2,15,93,93,0.3,3611.2147,28292724
Peru,2006,Developing,South America,74.2,134,12,4.22,94,0,49.5,15,94,94,0.4,3171.49856,27949944
Peru,2005,Developing,South America,72.8,148,13,4.44,94,0,48.8,16,66,77,0.4,2754.7829,276141
Peru,2004,Developing,South America,72.2,151,14,4.27,92,0,48.1,18,81,86,0.4,2448.143899,27273194
Peru,2003,Developing,South America,72.1,152,15,4.5,65,0,47.4,19,95,94,0.4,218.25997,26937738
Peru,2002,Developing,South America,72.6,144,16,4.03,65,0,46.7,20,95,95,0.4,259.192958,2661467
Peru,2001,Developing,South America,72.4,142,17,4.22,65,0,46.1,22,9,9,0.5,1981.243653,26261363
Peru,2000,Developing,South America,71.4,154,18,4.59,60,1,45.4,24,93,98,0.5,1996.719689,25914879
Philippines,2015,Developing,Asia,68.5,211,52,4.52,67,619,25.4,66,79,6,0.1,2878.33837,11716359
Philippines,2014,Developing,Asia,68.4,214,54,4.52,67,58848,24.8,68,77,67,0.1,2842.938353,112249
Philippines,2013,Developing,Asia,68.1,219,55,4.61,89,2920,24.3,69,84,89,0.1,276.289146,9848132
Philippines,2012,Developing,Asia,68.1,217,56,5.02,88,1536,23.7,71,88,88,0.1,2581.818554,96866642
Philippines,2011,Developing,Asia,68,218,57,4.96,87,6538,23.1,72,87,87,0.1,2352.518156,9527794
Philippines,2010,Developing,Asia,67.9,218,58,4.85,77,6368,22.6,74,78,79,0.1,2129.499242,93726624
Philippines,2009,Developing,Asia,68,219,59,4.42,85,1469,22.1,76,86,87,0.1,1825.341521,9222879
Philippines,2008,Developing,Asia,67.5,217,60,4.21,88,341,21.6,78,91,91,0.1,1919.466195,9751864
Philippines,2007,Developing,Asia,67.5,216,62,4.19,87,530,21.1,80,87,87,0.1,1672.685433,8929349
Philippines,2006,Developing,Asia,67.3,219,63,4.08,77,9,2.6,82,88,88,0.1,1391.772325,8789419
Philippines,2005,Developing,Asia,67,223,65,4.22,49,118,2.1,84,9,89,0.1,1194.697155,86274237
Philippines,2004,Developing,Asia,67.3,218,66,4.45,48,3025,19.6,86,85,88,0.1,179.3715,84678493
Philippines,2003,Developing,Asia,67.2,217,67,4.44,52,10511,19.2,87,85,84,0.1,11.553196,8331954
Philippines,2002,Developing,Asia,66.8,221,68,4.42,42,7003,18.7,89,77,79,0.1,1.68135,813526
Philippines,2001,Developing,Asia,66.8,221,68,4.54,45,7360,18.3,89,76,79,0.1,957.287441,79665315
Philippines,2000,Developing,Asia,66.8,219,69,4.73,7,7120,17.8,90,74,78,0.1,138.91977,77991569
Poland,2015,Developed,Europe,77.5,117,2,10.81,96,0,61.7,2,92,98,0.1,12565.9876,37986412
Poland,2014,Developed,Europe,77.3,12,2,10.71,96,0,61.1,2,94,98,0.1,14341.675,3811735
Poland,2013,Developed,Europe,77.1,12,2,11.63,96,84,6.4,2,95,99,0.1,1378.54911,384196
Poland,2012,Developed,Europe,76.8,125,2,10.81,97,71,59.7,2,95,99,0.1,13145.1484,3863164
Poland,2011,Developed,Europe,76.7,128,2,10.93,98,0,59.1,2,96,99,0.1,13893.18768,3863255
Poland,2010,Developed,Europe,76.3,13,2,10.59,98,13,58.4,2,96,99,0.1,12599.52486,3842794
Poland,2009,Developed,Europe,75.7,136,2,10.7,98,115,57.8,3,96,99,0.1,11527.59323,3815163
Poland,2008,Developed,Europe,75.5,14,2,11.4,98,0,57.2,3,96,99,0.1,141.44688,38125759
Poland,2007,Developed,Europe,75.3,144,2,10.9,98,40,56.6,3,99,99,0.1,1126.31852,381256
Poland,2006,Developed,Europe,75.2,144,2,10.4,98,120,56,3,99,99,0.1,94.7726,38141267
Poland,2005,Developed,Europe,75,144,2,9.5,98,13,55.5,3,99,99,0.1,821.251569,38165445
Poland,2004,Developed,Europe,74.9,143,2,9.19,98,11,55,3,99,99,0.1,6681.178818,38182222
Poland,2003,Developed,Europe,74.7,142,3,9.06,97,48,54.5,3,98,99,0.1,5693.52416,382457
Poland,2002,Developed,Europe,74.5,145,3,8.02,98,34,54,3,98,99,0.1,5196.932921,3823364
Poland,2001,Developed,Europe,74.2,149,3,7.74,95,133,53.6,3,98,98,0.1,4981.198619,3824876
Poland,2000,Developed,Europe,73.7,153,3,8.4,99,77,53.1,4,98,98,0.1,4492.72764,38258629
Portugal,2015,Developed,Europe,81.1,76,0,8.98,98,8,61.6,0,98,98,0.1,1922.681,135876
Portugal,2014,Developed,Europe,89,78,0,9.88,98,0,6.9,0,98,98,0.1,2277.53613,14162
Portugal,2013,Developed,Europe,86,79,0,10,98,1,6.2,0,98,98,0.1,21618.73534,1457295
Portugal,2012,Developed,Europe,83,81,0,11.96,98,23,59.5,0,98,98,0.1,2577.4264,1514844
Portugal,2011,Developed,Europe,82,85,0,11.92,97,2,58.8,0,97,97,0.1,23196.18375,155756
Portugal,2010,Developed,Europe,79.6,88,0,12.25,97,5,58.1,0,97,98,0.1,22538.6548,15731
Portugal,2009,Developed,Europe,79.3,9,0,12.03,96,3,57.3,0,96,96,0.1,2363.97161,1568247
Portugal,2008,Developed,Europe,79,92,0,12.35,97,1,56.5,0,97,97,0.1,24815.6884,1558177
Portugal,2007,Developed,Europe,78.7,94,0,12.57,97,0,55.7,0,96,97,0.1,2278.5845,1542964
Portugal,2006,Developed,Europe,78.5,96,0,13.11,97,0,54.9,0,97,97,0.1,19821.44463,1522288
Portugal,2005,Developed,Europe,77.7,11,0,13.33,94,7,54.1,1,93,93,0.1,18784.9485,15333
Portugal,2004,Developed,Europe,78,99,0,13.45,94,5,53.3,1,95,95,0.1,1845.5881,1483861
Portugal,2003,Developed,Europe,77.3,15,0,14.21,94,8,52.5,1,96,99,0.1,15772.7334,1458821
Portugal,2002,Developed,Europe,77.2,17,1,12,82,8,51.7,1,96,98,0.1,12882.28897,1419631
Portugal,2001,Developed,Europe,76.9,11,1,12.22,7,0,5.9,1,96,97,0.1,11729.14616,1362722
Portugal,2000,Developed,Europe,76.6,11,1,11.89,58,45,5.1,1,96,96,0.1,1152.39681,1289898
Qatar,2015,Developing,Asia,78.2,68,0,1.15,99,18,69.3,0,99,99,0.1,66346.52267,2235000
Qatar,2014,Developing,Asia,78.1,69,0,1.15,89,46,68.4,0,99,89,0.1,86852.7119,2043000
Qatar,2013,Developing,Asia,77.9,7,0,1.2,97,73,67.7,0,99,97,0.1,8834.87958,1740000
Qatar,2012,Developing,Asia,77.8,72,0,1.13,93,160,67,0,93,92,0.1,88564.82298,1545000
Qatar,2011,Developing,Asia,77.5,74,0,1.16,93,101,66.5,0,92,93,0.1,85948.746,13334000
Qatar,2010,Developing,Asia,77.3,76,0,1.16,97,295,66,0,98,97,0.1,736.22784,1279000
Qatar,2009,Developing,Asia,77,79,0,1.11,99,112,65.6,0,98,99,0.1,61478.23813,1145000
Qatar,2008,Developing,Asia,76.8,82,0,1.37,97,0,65.2,0,98,97,0.1,82967.37228,1056000
Qatar,2007,Developing,Asia,76.7,83,0,1.24,94,361,65.1,0,97,94,0.1,675.61258,931000
Qatar,2006,Developing,Asia,76.6,83,0,1.28,96,144,65,0,95,96,0.1,6256.55926,821000
Qatar,2005,Developing,Asia,76.6,84,0,1.18,97,74,65.1,0,98,97,0.1,51488.49529,743000
Qatar,2004,Developing,Asia,76.6,84,0,1.11,97,29,65,0,95,96,0.1,41818.35256,690000
Qatar,2003,Developing,Asia,76.5,85,0,1,93,24,64.7,0,93,92,0.1,34176.98183,660000
Qatar,2002,Developing,Asia,76.4,85,0,0.87,98,34,64.1,0,96,96,0.1,2999.65492,634000
Qatar,2001,Developing,Asia,76.3,87,0,0.76,93,23,63.3,0,93,93,0.1,2843.63635,617000
Qatar,2000,Developing,Asia,76.2,88,0,0.5,89,46,62.4,0,91,8,0.1,29986.2915,559000
Romania,2015,Developed,Europe,75,133,2,0.01,9,4,6.7,2,89,89,0.1,8958.788593,19815481
Romania,2014,Developed,Europe,74.8,135,2,0.01,94,59,59.9,2,94,94,0.1,12.27733,1998979
Romania,2013,Developed,Europe,74.6,138,2,9.59,96,1159,59.2,2,88,92,0.1,9585.266593,19983693
Romania,2012,Developed,Europe,74.4,138,2,9.58,96,7450,58.4,2,92,91,0.1,8558.39766,25835
Romania,2011,Developed,Europe,74.3,139,2,9.1,96,4189,57.7,2,89,89,0.1,92.277825,2147528
Romania,2010,Developed,Europe,73.4,153,2,9,98,193,56.9,2,94,94,0.1,8297.483621,2246871
Romania,2009,Developed,Europe,73.1,158,2,10.4,95,8,56.3,3,95,95,0.1,822.18329,2367487
Romania,2008,Developed,Europe,73.1,159,2,11.9,97,12,55.6,3,95,96,0.1,1136.47356,2537875
Romania,2007,Developed,Europe,72.9,154,3,10.6,99,353,55,3,96,96,0.1,8214.185378,2882982
Romania,2006,Developed,Europe,72.5,157,3,8.51,99,3196,54.4,4,97,97,0.1,5828.745662,2119376
Romania,2005,Developed,Europe,71.9,162,3,7.68,98,5043,53.9,4,97,97,0.1,4676.315183,21319685
Romania,2004,Developed,Europe,71.7,165,4,9.82,99,117,53.4,4,97,97,0.1,3552.92452,21451748
Romania,2003,Developed,Europe,71.1,174,4,8.78,98,9,52.9,4,97,97,0.1,2774.95586,21574326
Romania,2002,Developed,Europe,77,178,4,9.62,99,14,52.4,5,98,98,0.1,2124.873613,2173496
Romania,2001,Developed,Europe,78,179,4,9.78,98,10,51.9,5,99,99,0.1,1839.72945,2213197
Romania,2000,Developed,Europe,77,175,4,10.16,98,35,51.4,5,99,99,0.1,1668.162731,22442971
Russian Federation,2015,Developing,Europe,75,222,13,10.12,97,843,6.5,15,97,97,0.1,9329.298351,1449687
Russian Federation,2014,Developing,Europe,73,225,13,10.12,97,4711,59.9,15,97,97,0.1,14125.961,143819666
Russian Federation,2013,Developing,Europe,70,229,14,10.58,97,2339,59.3,16,98,97,0.2,15543.67653,14356911
Russian Federation,2012,Developing,Europe,69.6,237,14,10.99,97,2123,58.7,16,98,97,0.3,15154.45687,14321676
Russian Federation,2011,Developing,Europe,69.4,242,14,11.04,97,629,58.1,17,97,97,0.3,14212.687,14296868
Russian Federation,2010,Developing,Europe,68.4,256,15,11.05,97,129,57.5,17,98,97,0.2,1674.98771,142849449
Russian Federation,2009,Developing,Europe,68.2,261,15,11.21,98,101,57,18,98,98,0.3,8562.89598,142785342
Russian Federation,2008,Developing,Europe,67.5,278,16,12.04,98,27,56.6,18,98,98,0.3,11635.2637,14274235
Russian Federation,2007,Developing,Europe,67.3,282,16,12.19,98,173,56.1,19,98,98,0.3,911.25385,1428588
Russian Federation,2006,Developing,Europe,66.4,3,17,11.79,98,1147,55.7,20,98,98,0.3,692.194398,14349528
Russian Federation,2005,Developing,Europe,65,327,18,11.57,97,454,55.3,20,98,98,0.3,5323.473877,143518523
Russian Federation,2004,Developing,Europe,64.9,321,19,11.5,96,2444,55,21,98,97,0.3,412.372294,1446754
Russian Federation,2003,Developing,Europe,64.6,322,20,11.32,94,3291,54.7,22,97,96,0.4,2975.132778,144648257
Russian Federation,2002,Developing,Europe,64.8,313,20,10.87,81,580,54.5,24,97,97,0.3,2375.5944,1453646
Russian Federation,2001,Developing,Europe,65.1,38,21,10.47,43,2072,54.2,25,97,96,0.3,21.362386,14597683
Russian Federation,2000,Developing,Europe,65,37,22,10.18,42,4800,54,26,97,96,0.2,1771.58662,146596557
Rwanda,2015,Developing,Africa,66.1,227,11,0.01,98,1,21.4,15,99,98,0.4,71.348397,11629553
Rwanda,2014,Developing,Africa,65.7,23,12,0.01,98,10,2.8,16,98,98,0.4,76.5699517,11345357
Rwanda,2013,Developing,Africa,65.2,233,12,0.01,98,17,2.1,17,98,98,0.5,688.8768557,1165151
Rwanda,2012,Developing,Africa,64.6,239,13,0.01,98,75,19.5,18,98,98,0.7,678.796973,1788853
Rwanda,2011,Developing,Africa,63.8,247,14,8.34,97,31,18.9,20,93,97,1.3,617.317648,151671
Rwanda,2010,Developing,Africa,62.8,26,16,7.92,97,121,18.3,23,93,97,2.3,563.491487,1246842
Rwanda,2009,Developing,Africa,61,288,17,7.11,97,5,17.7,25,93,97,2.8,539.1538211,9977446
Rwanda,2008,Developing,Africa,68,282,18,6.39,97,6,17.1,28,97,97,3.7,5.6687264,978169
Rwanda,2007,Developing,Africa,59.6,295,20,6.78,97,26,16.5,30,98,97,5,44.853339,944742
Rwanda,2006,Developing,Africa,57.6,328,22,6.88,99,494,15.9,34,99,99,6.2,342.3656294,92658
Rwanda,2005,Developing,Africa,55.3,37,24,7.01,95,129,15.4,38,95,95,7.1,287.931877,8991735
Rwanda,2004,Developing,Africa,53.4,397,26,6.75,89,386,14.9,42,89,89,7.7,236.9114381,8818438
Rwanda,2003,Developing,Africa,52,48,29,6.66,96,1064,14.5,46,96,96,8.1,212.6619491,868346
Rwanda,2002,Developing,Africa,57,415,31,7.82,88,2738,14.1,50,85,88,8,196.59778,853625
Rwanda,2001,Developing,Africa,48.6,438,33,5.72,88,896,13.7,54,76,77,8.1,21.569654,832946
Rwanda,2000,Developing,Africa,48.3,426,34,7.13,88,2095,13.2,57,9,9,8.5,216.172747,82573
Samoa,2015,Developing,Oceania,74,125,0,0.01,59,0,74.7,0,61,66,0.1,4149.363444,193759
Samoa,2014,Developing,Oceania,73.8,128,0,0.01,56,0,74.3,0,58,63,0.1,4178.973369,19229
Samoa,2013,Developing,Oceania,73.6,131,0,0.01,6,0,73.8,0,62,67,0.1,4219.65123,19757
Samoa,2012,Developing,Oceania,73.2,136,0,0.01,64,1,73.4,0,62,64,0.1,4234.554443,189194
Samoa,2011,Developing,Oceania,73,139,0,2.15,58,0,72.9,0,6,65,0.1,3942.9827,187665
Samoa,2010,Developing,Oceania,72.6,144,0,3.01,57,8,72.5,0,57,62,0.1,3453.487434,18625
Samoa,2009,Developing,Oceania,76,172,0,2.88,44,0,72,0,45,49,0.1,335.112838,184826
Samoa,2008,Developing,Oceania,72.5,146,0,3.97,12,0,71.4,0,54,26,0.1,359.82223,183526
Samoa,2007,Developing,Oceania,72.2,149,0,3.85,46,0,7.9,0,49,53,0.1,322.543121,182286
Samoa,2006,Developing,Oceania,72,153,0,3.52,35,0,7.3,0,37,39,0.1,287.963899,18194
Samoa,2005,Developing,Oceania,71.6,16,0,3.63,41,0,69.7,0,55,49,0.1,2571.262348,179929
Samoa,2004,Developing,Oceania,71.4,162,0,3.62,54,0,68.9,0,26,55,0.1,2351.33814,178781
Samoa,2003,Developing,Oceania,79,169,0,4.17,83,0,68.2,0,82,83,0.1,197.29417,177662
Samoa,2002,Developing,Oceania,76,174,0,3.3,86,0,67.4,0,85,86,0.1,1631.41727,176582
Samoa,2001,Developing,Oceania,75,175,0,3.43,89,0,66.5,0,83,85,0.1,1555.47451,175566
Samoa,2000,Developing,Oceania,72,18,0,3,89,0,65.6,0,94,95,0.1,154.68923,17461
Sao Tome and Principe,2015,Developing,Africa,67.5,19,0,0.01,96,0,3.9,0,96,96,0.2,1624.63963,195553
Sao Tome and Principe,2014,Developing,Africa,67.3,191,0,0.01,95,0,3.1,0,95,95,0.2,1821.878734,191266
Sao Tome and Principe,2013,Developing,Africa,67.1,192,0,0.01,97,0,29.3,0,97,97,0.2,1619.532678,18745
Sao Tome and Principe,2012,Developing,Africa,66.9,194,0,0.01,96,0,28.5,0,96,96,0.5,138.949959,182889
Sao Tome and Principe,2011,Developing,Africa,66.6,198,0,5.69,96,0,27.7,0,96,96,0.5,134.326189,1788
Sao Tome and Principe,2010,Developing,Africa,66.2,24,0,5.58,98,0,26.9,0,98,98,0.5,1129.754961,174776
Sao Tome and Principe,2009,Developing,Africa,65.8,21,0,4.13,98,0,26.2,0,99,98,0.9,199.57146,17813
Sao Tome and Principe,2008,Developing,Africa,65.4,215,0,4.36,99,0,25.4,0,99,99,0.9,1126.46212,166913
Sao Tome and Principe,2007,Developing,Africa,65.1,217,0,4.14,87,0,24.7,0,98,97,1.2,894.927988,16311
Sao Tome and Principe,2006,Developing,Africa,64.7,22,0,5.46,75,0,24,0,97,97,1.2,843.89447,159328
Sao Tome and Principe,2005,Developing,Africa,64.3,222,0,5.27,96,0,23.4,0,97,97,1.6,81.86157,15563
Sao Tome and Principe,2004,Developing,Africa,63.8,224,0,5.78,47,0,22.8,0,99,96,1.6,693.345683,151969
Sao Tome and Principe,2003,Developing,Africa,63.4,225,0,6.54,43,0,22.2,0,94,94,1.6,649.342153,148372
Sao Tome and Principe,2002,Developing,Africa,63.1,226,0,5.8,43,0,21.7,0,92,92,1.4,555.8185378,144889
Sao Tome and Principe,2001,Developing,Africa,62.8,225,0,5.02,42,0,21.1,0,9,92,1.5,51.216381,141622
Sao Tome and Principe,2000,Developing,Africa,62.6,224,0,5.07,42,0,2.7,0,87,82,1.5,50.18452,13866
Saudi Arabia,2015,Developing,Asia,74.5,88,7,0.09,98,219,68.2,8,97,98,0.1,2732.86172,30210000
Saudi Arabia,2014,Developing,Asia,74.4,88,7,0.09,98,154,67.3,9,98,98,0.1,24575.434,29560000
Saudi Arabia,2013,Developing,Asia,74.3,89,8,0.09,98,1164,66.4,9,98,98,0.1,24934.38614,28870000
Saudi Arabia,2012,Developing,Asia,74.1,9,8,0.09,98,294,65.6,9,98,98,0.1,2533.9462,28170000
Saudi Arabia,2011,Developing,Asia,73.9,92,8,0.09,98,362,64.7,9,98,98,0.1,2377.74739,27350000
Saudi Arabia,2010,Developing,Asia,73.7,94,8,0.09,98,334,63.9,9,98,98,0.1,19259.58726,26530000
Saudi Arabia,2009,Developing,Asia,73.4,97,8,0.09,98,82,63.1,10,98,98,0.1,1694.2931,25240000
Saudi Arabia,2008,Developing,Asia,73.3,98,9,0.09,98,158,62.4,10,98,98,0.1,237.83234,24000000
Saudi Arabia,2007,Developing,Asia,73.2,99,9,0.1,96,4648,61.6,10,96,96,0.1,16472.1665,22320000
Saudi Arabia,2006,Developing,Asia,73.2,1,9,0.08,96,807,6.9,10,96,96,0.1,15334.66994,21890000
Saudi Arabia,2005,Developing,Asia,73.1,11,9,0.05,97,373,6.2,10,96,96,0.1,13739.82945,21520000
Saudi Arabia,2004,Developing,Asia,73.1,12,9,0.06,96,1880,59.4,11,96,96,0.1,11138.8746,21190000
Saudi Arabia,2003,Developing,Asia,73,13,9,0.05,95,1208,58.5,11,95,95,0.1,9567.458285,20880000
Saudi Arabia,2002,Developing,Asia,72.9,15,10,0.05,97,311,57.7,11,95,95,0.1,8655.311531,20570000
Saudi Arabia,2001,Developing,Asia,72.8,17,10,0.05,95,155,56.9,12,97,97,0.1,8643.4944,20290000
Saudi Arabia,2000,Developing,Asia,72.6,11,10,0.05,93,0,56.2,12,95,95,0.1,9126.954277,20010000
Senegal,2015,Developing,Africa,66.7,188,19,0.26,89,58,24.3,26,85,89,0.3,98.7256145,14976994
Senegal,2014,Developing,Africa,66.4,192,19,0.26,89,32,23.8,27,85,89,0.3,152.443873,14546111
Senegal,2013,Developing,Africa,66,196,20,0.26,92,17,23.2,28,89,92,0.3,148.912351,141232
Senegal,2012,Developing,Africa,65.6,2,20,0.28,91,46,22.7,29,83,91,0.4,136.4518,1373513
Senegal,2011,Developing,Africa,64.9,26,20,0.32,92,18,22.2,31,89,92,0.4,18.25321,13391
Senegal,2010,Developing,Africa,64.3,212,21,0.28,89,428,21.7,32,76,89,0.4,11.631377,12916229
Senegal,2009,Developing,Africa,63.5,219,21,0.3,86,999,21.2,33,83,86,0.5,12.566464,1255917
Senegal,2008,Developing,Africa,62.8,225,22,0.28,88,6,2.8,34,87,88,0.6,11.33678,1223957
Senegal,2007,Developing,Africa,62.1,23,22,0.32,94,11,2.3,36,93,94,0.7,95.3978522,11873557
Senegal,2006,Developing,Africa,61.3,236,23,0.34,89,3,19.9,38,89,89,0.7,89.838296,11556763
Senegal,2005,Developing,Africa,65,242,23,0.33,84,0,19.5,40,84,84,0.7,773.8698713,11251266
Senegal,2004,Developing,Africa,59.7,247,24,0.35,54,31,19.1,42,87,87,0.7,733.581811,1955944
Senegal,2003,Developing,Africa,59,251,25,0.33,53,1519,18.7,44,73,73,0.7,642.7663113,16799
Senegal,2002,Developing,Africa,58.4,252,25,0.36,53,18184,18.3,47,6,6,0.7,513.26227,1396861
Senegal,2001,Developing,Africa,57.9,251,26,0.34,51,24789,17.9,49,49,52,0.6,481.287397,1134497
Senegal,2000,Developing,Africa,57.5,25,27,0.29,50,5839,17.5,50,49,52,0.5,473.45338,988452
Serbia,2015,Developing,Europe,75.6,121,1,9.09,94,383,6,1,95,95,0.1,5237.255334,795383
Serbia,2014,Developing,Europe,75.4,123,1,9.09,92,37,59.4,1,93,93,0.1,62.173221,713576
Serbia,2013,Developing,Europe,75.3,122,1,9.16,91,1,58.9,1,97,95,0.1,6353.826383,7164132
Serbia,2012,Developing,Europe,74.9,126,1,9.38,97,0,58.3,1,93,91,0.1,5659.3824,719977
Serbia,2011,Developing,Europe,74.6,127,1,9.56,94,370,57.7,1,94,94,0.1,6423.291783,723499
Serbia,2010,Developing,Europe,74.4,128,1,9.65,89,20,57,1,91,91,0.1,5411.87744,7291436
Serbia,2009,Developing,Europe,74.1,131,1,9.85,93,1,56.4,1,97,95,0.1,5821.35397,73287
Serbia,2008,Developing,Europe,74,132,1,9.54,93,2,55.8,1,95,95,0.1,671.773913,735222
Serbia,2007,Developing,Europe,73.8,132,1,9.3,99,201,55.1,1,93,94,0.1,5458.121718,7381579
Serbia,2006,Developing,Europe,73.6,133,1,8.58,93,2,54.5,1,97,92,0.1,4129.758741,7411569
Serbia,2005,Developing,Europe,73,135,1,9.6,65,2,53.9,1,98,98,0.1,3528.1318,744769
Serbia,2004,Developing,Europe,73,134,1,7.42,89,11,53.3,1,96,88,0.1,3331.228766,7463157
Serbia,2003,Developing,Europe,73,134,1,7.25,89,15,52.8,1,89,89,0.1,2832.49652,748591
Serbia,2002,Developing,Europe,72.9,133,1,6.95,87,63,52.2,1,95,95,0.1,2149.9944,7496522
Serbia,2001,Developing,Europe,73.1,135,1,7.53,85,35,51.7,1,93,93,0.1,1634.87561,753433
Serbia,2000,Developing,Europe,72.6,141,1,7.38,85,38,51.2,2,98,95,0.1,87.1365252,7516346
Seychelles,2015,Developing,Africa,73.2,168,0,0.01,98,0,37.4,0,97,97,0.1,1539.464,93419
Seychelles,2014,Developing,Africa,73,17,0,0.01,99,0,36.2,0,99,99,0.1,1557.77892,91359
Seychelles,2013,Developing,Africa,72.9,172,0,0.01,99,0,35.5,0,98,98,0.1,15687.34795,89949
Seychelles,2012,Developing,Africa,72.7,174,0,0.01,99,0,34.8,0,98,98,0.1,12845.17363,8833
Seychelles,2011,Developing,Africa,72.6,177,0,9.72,99,0,34.2,0,99,99,0.1,12189.9516,87441
Seychelles,2010,Developing,Africa,72.4,18,0,6.51,99,0,33.5,0,99,99,0.1,184.68447,8977
Seychelles,2009,Developing,Africa,72.3,182,0,4.94,99,0,32.4,0,99,99,0.1,976.9566,87298
Seychelles,2008,Developing,Africa,72.2,184,0,6.33,99,0,31.8,0,99,99,0.1,11122.8627,86956
Seychelles,2007,Developing,Africa,72.2,185,0,8.12,99,1,31.2,0,99,99,0.1,12154.82994,8533
Seychelles,2006,Developing,Africa,72.2,185,0,8.12,99,10,3.7,0,99,99,0.1,1214.39987,846
Seychelles,2005,Developing,Africa,72.2,185,0,7.82,99,0,3.1,0,99,99,0.1,1192.5174,82858
Seychelles,2004,Developing,Africa,72.1,186,0,7.91,99,0,29.2,0,99,99,0.1,1176.65871,82475
Seychelles,2003,Developing,Africa,72.1,185,0,7.41,99,0,28.7,0,99,99,0.1,8524.961236,82781
Seychelles,2002,Developing,Africa,72.1,186,0,11.15,99,0,28.1,0,99,99,0.1,8331.261997,83723
Seychelles,2001,Developing,Africa,72,187,0,6.72,96,0,27.6,0,96,96,0.1,7663.1378,8122
Seychelles,2000,Developing,Africa,71.8,188,0,8.24,98,0,27.1,0,98,98,0.1,7578.85153,81131
Sierra Leone,2015,Developing,Africa,51,413,22,0.01,86,607,24.4,30,86,86,0.5,587.538233,723725
Sierra Leone,2014,Developing,Africa,48.1,463,23,0.01,83,1006,23.8,32,83,83,0.6,78.4394757,779162
Sierra Leone,2013,Developing,Africa,54,47,23,0.01,92,15,23.3,33,92,92,0.8,71.8186998,692279
Sierra Leone,2012,Developing,Africa,49.7,411,25,0.01,91,678,22.7,35,91,91,0.9,561.8984239,676613
Sierra Leone,2011,Developing,Africa,48.9,418,26,3.78,89,1865,22.2,38,88,89,1.3,445.525,6611692
Sierra Leone,2010,Developing,Africa,48.1,424,27,3.84,86,1089,21.7,40,84,86,1.6,45.128418,645872
Sierra Leone,2009,Developing,Africa,47.1,433,28,3.97,84,31,21.2,42,81,84,1.7,394.5932439,63126
Sierra Leone,2008,Developing,Africa,46.2,441,29,3.91,77,44,2.7,44,75,77,1.9,46.3759178,6165372
Sierra Leone,2007,Developing,Africa,45.3,45,29,3.86,63,0,2.2,45,63,64,2.2,358.8274716,615417
Sierra Leone,2006,Developing,Africa,44.3,464,30,3.8,61,33,19.7,46,65,64,2.2,322.313468,5848692
Sierra Leone,2005,Developing,Africa,43.3,48,30,3.83,61,29,19.2,47,67,65,2.2,287.6891942,5658379
Sierra Leone,2004,Developing,Africa,42.3,496,30,3.99,60,7,18.8,47,69,65,2.1,263.145817,5439695
Sierra Leone,2003,Developing,Africa,41.5,57,30,4.07,60,586,18.4,47,66,73,1.9,263.7618312,5199549
Sierra Leone,2002,Developing,Africa,48,513,30,4.06,59,568,17.9,48,54,53,1.7,249.939542,4957216
Sierra Leone,2001,Developing,Africa,41,519,30,4.21,58,649,17.5,48,38,38,1.5,227.779471,4739147
Sierra Leone,2000,Developing,Africa,39,533,29,3.97,56,3575,17.2,48,46,44,1.2,139.3147734,4564297
